label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
grass,806,2127,326,262,imgs-02074.jpg,2160,3840
grass,702,1939,204,157,imgs-02074.jpg,2160,3840
grass,1960,2204,200,163,imgs-02074.jpg,2160,3840
grass,1433,1511,181,111,imgs-02074.jpg,2160,3840
grass,1096,1433,187,161,imgs-02074.jpg,2160,3840
grass,870,2546,810,682,imgs-02075.jpg,2160,3840
grass,1703,2226,425,291,imgs-02075.jpg,2160,3840
grass,1902,2628,258,274,imgs-02075.jpg,2160,3840
grass,451,3455,583,385,imgs-02075.jpg,2160,3840
grass,445,2115,414,373,imgs-02075.jpg,2160,3840
crop,1004,798,746,606,imgs-02075.jpg,2160,3840
grass,538,2879,443,390,imgs-02083.jpg,2160,3840
grass,736,2214,338,449,imgs-02083.jpg,2160,3840
grass,165,3415,583,425,imgs-02083.jpg,2160,3840
grass,1855,2465,297,268,imgs-02083.jpg,2160,3840
grass,1698,2098,274,256,imgs-02083.jpg,2160,3840
crop,1121,0,1039,874,imgs-02083.jpg,2160,3840
crop,591,0,1323,1037,imgs-02084.jpg,2160,3840
crop,556,2727,1323,1095,imgs-02084.jpg,2160,3840
grass,165,2535,256,1241,imgs-02084.jpg,2160,3840
grass,1989,3228,171,589,imgs-02084.jpg,2160,3840
crop,247,146,1113,833,imgs-02096.jpg,2160,3840
crop,1173,1095,635,932,imgs-02096.jpg,2160,3840
crop,462,2651,973,758,imgs-02096.jpg,2160,3840
grass,218,3455,1942,385,imgs-02096.jpg,2160,3840
crop,43,216,1026,1026,imgs-02103.jpg,2160,3840
crop,0,1323,835,822,imgs-02103.jpg,2160,3840
crop,381,2144,973,1055,imgs-02103.jpg,2160,3840
grass,800,3438,763,402,imgs-02103.jpg,2160,3840
crop,299,2156,973,1183,imgs-02104.jpg,2160,3840
crop,0,1259,695,769,imgs-02104.jpg,2160,3840
crop,0,128,1121,1020,imgs-02104.jpg,2160,3840
crop,870,0,1002,2372,imgs-02105.jpg,2160,3840
crop,0,1364,620,909,imgs-02105.jpg,2160,3840
crop,171,2232,1171,1206,imgs-02105.jpg,2160,3840
crop,72,256,903,1428,imgs-02106.jpg,2160,3840
crop,188,2243,1084,1154,imgs-02106.jpg,2160,3840
crop,258,2255,1061,1072,imgs-02107.jpg,2160,3840
crop,0,1340,591,740,imgs-02107.jpg,2160,3840
crop,346,2360,996,1043,imgs-02108.jpg,2160,3840
crop,0,1387,672,857,imgs-02108.jpg,2160,3840
crop,2,320,973,1043,imgs-02108.jpg,2160,3840
crop,293,2342,1241,1183,imgs-02109.jpg,2160,3840
crop,0,1445,725,822,imgs-02109.jpg,2160,3840
crop,89,262,1084,1165,imgs-02109.jpg,2160,3840
crop,369,2319,1125,1270,imgs-02110.jpg,2160,3840
crop,0,1439,725,827,imgs-02110.jpg,2160,3840
grass,998,3514,1162,326,imgs-02111.jpg,2160,3840
crop,474,2319,1008,1043,imgs-02111.jpg,2160,3840
crop,532,2459,961,1125,imgs-02112.jpg,2160,3840
crop,241,507,1002,1189,imgs-02112.jpg,2160,3840
crop,1208,0,915,2960,imgs-02112.jpg,2160,3840
grass,1599,3345,561,495,imgs-02112.jpg,2160,3840
crop,719,2412,1026,1294,imgs-02113.jpg,2160,3840
crop,276,338,1229,1264,imgs-02113.jpg,2160,3840
crop,218,1556,804,880,imgs-02113.jpg,2160,3840
crop,794,2447,1095,1323,imgs-02114.jpg,2160,3840
crop,299,1562,763,915,imgs-02114.jpg,2160,3840
crop,258,402,1095,1078,imgs-02114.jpg,2160,3840
crop,771,2476,1276,1334,imgs-02115.jpg,2160,3840
crop,282,1492,839,915,imgs-02115.jpg,2160,3840
crop,0,1818,392,1224,imgs-02115.jpg,2160,3840
crop,963,2459,1197,1346,imgs-02116.jpg,2160,3840
crop,1086,2471,1074,1369,imgs-02117.jpg,2160,3840
crop,0,752,707,816,imgs-02117.jpg,2160,3840
crop,713,396,1055,1136,imgs-02117.jpg,2160,3840
crop,1220,2465,940,1375,imgs-02118.jpg,2160,3840
crop,695,1503,682,822,imgs-02118.jpg,2160,3840
crop,946,484,1214,961,imgs-02118.jpg,2160,3840
crop,1022,396,1138,1154,imgs-02119.jpg,2160,3840
crop,1354,2523,806,1317,imgs-02119.jpg,2160,3840
crop,1080,297,1080,1305,imgs-02120.jpg,2160,3840
crop,0,623,1103,1241,imgs-02120.jpg,2160,3840
crop,223,2844,897,961,imgs-02120.jpg,2160,3840
crop,14,589,1183,1049,imgs-02121.jpg,2160,3840
crop,1243,332,917,1294,imgs-02121.jpg,2160,3840
crop,334,2832,944,996,imgs-02121.jpg,2160,3840
crop,1360,425,800,1107,imgs-02122.jpg,2160,3840
crop,183,513,1107,991,imgs-02122.jpg,2160,3840
crop,148,1620,1247,1375,imgs-02122.jpg,2160,3840
crop,1307,1498,682,851,imgs-02122.jpg,2160,3840
crop,404,2733,1031,1026,imgs-02122.jpg,2160,3840
crop,1412,414,748,1101,imgs-02123.jpg,2160,3840
crop,165,484,1212,1095,imgs-02123.jpg,2160,3840
crop,89,1556,1323,1369,imgs-02123.jpg,2160,3840
crop,620,3048,991,792,imgs-02123.jpg,2160,3840
crop,473,562,1016,978,imgs-02124.jpg,2160,3840
crop,1518,489,637,958,imgs-02124.jpg,2160,3840
crop,1311,1423,822,973,imgs-02124.jpg,2160,3840
crop,111,1501,1280,1540,imgs-02124.jpg,2160,3840
crop,793,2780,952,999,imgs-02124.jpg,2160,3840
grass,242,3645,378,195,imgs-02124.jpg,2160,3840
grass,1,3675,112,155,imgs-02124.jpg,2160,3840
grass,18,2801,268,324,imgs-02124.jpg,2160,3840
crop,352,559,1200,932,imgs-02125.jpg,2160,3840
crop,1587,338,573,1165,imgs-02125.jpg,2160,3840
crop,1558,1509,548,787,imgs-02125.jpg,2160,3840
crop,241,1509,1323,1521,imgs-02125.jpg,2160,3840
crop,853,2820,897,985,imgs-02125.jpg,2160,3840
grass,32,3659,420,141,imgs-02125.jpg,2160,3840
grass,32,3270,124,162,imgs-02125.jpg,2160,3840
grass,64,2876,148,192,imgs-02125.jpg,2160,3840
grass,499,3592,207,245,imgs-02125.jpg,2160,3840
crop,1721,414,439,1055,imgs-02126.jpg,2160,3840
crop,352,548,1189,961,imgs-02126.jpg,2160,3840
crop,439,1573,1224,1381,imgs-02126.jpg,2160,3840
crop,1587,1381,548,991,imgs-02126.jpg,2160,3840
crop,958,2791,985,1037,imgs-02126.jpg,2160,3840
grass,3,3641,187,193,imgs-02126.jpg,2160,3840
grass,409,3683,432,157,imgs-02126.jpg,2160,3840
grass,37,3291,253,179,imgs-02126.jpg,2160,3840
grass,143,2869,183,169,imgs-02126.jpg,2160,3840
grass,236,2572,161,235,imgs-02126.jpg,2160,3840
crop,556,489,938,991,imgs-02127.jpg,2160,3840
crop,468,1503,1329,1416,imgs-02127.jpg,2160,3840
crop,963,2779,985,967,imgs-02127.jpg,2160,3840
crop,0,1253,305,1311,imgs-02127.jpg,2160,3840
crop,1808,1410,352,1020,imgs-02127.jpg,2160,3840
crop,1791,320,369,1107,imgs-02127.jpg,2160,3840
grass,501,3623,206,169,imgs-02127.jpg,2160,3840
grass,18,3636,268,110,imgs-02127.jpg,2160,3840
grass,58,3240,262,146,imgs-02127.jpg,2160,3840
grass,218,2926,171,104,imgs-02127.jpg,2160,3840
crop,591,542,862,996,imgs-02128.jpg,2160,3840
crop,719,1620,1055,1294,imgs-02128.jpg,2160,3840
crop,0,1276,480,1375,imgs-02128.jpg,2160,3840
crop,1803,1329,357,956,imgs-02128.jpg,2160,3840
grass,156,3585,300,170,imgs-02128.jpg,2160,3840
grass,631,3561,335,265,imgs-02128.jpg,2160,3840
grass,242,3254,233,134,imgs-02128.jpg,2160,3840
grass,154,3103,110,104,imgs-02128.jpg,2160,3840
grass,385,2888,134,125,imgs-02128.jpg,2160,3840
crop,631,489,938,996,imgs-02129.jpg,2160,3840
crop,800,1527,1055,1451,imgs-02129.jpg,2160,3840
crop,2,1229,542,1416,imgs-02129.jpg,2160,3840
crop,1389,3030,771,810,imgs-02129.jpg,2160,3840
crop,806,449,1200,1002,imgs-02130.jpg,2160,3840
crop,1016,1562,1125,1369,imgs-02130.jpg,2160,3840
crop,142,1259,606,1299,imgs-02130.jpg,2160,3840
grass,479,3183,325,509,imgs-02130.jpg,2160,3840
crop,340,1224,600,1410,imgs-02131.jpg,2160,3840
crop,987,385,1173,909,imgs-02131.jpg,2160,3840
crop,1068,1445,1092,1428,imgs-02131.jpg,2160,3840
grass,697,3490,240,204,imgs-02131.jpg,2160,3840
grass,1183,3567,311,249,imgs-02131.jpg,2160,3840
crop,1197,384,951,1004,imgs-02132.jpg,2160,3840
crop,1157,1433,964,1470,imgs-02132.jpg,2160,3840
crop,561,1097,577,1375,imgs-02132.jpg,2160,3840
grass,790,3451,360,124,imgs-02132.jpg,2160,3840
crop,646,1101,577,1364,imgs-02133.jpg,2160,3840
crop,1403,286,757,1078,imgs-02133.jpg,2160,3840
crop,1351,1422,809,1439,imgs-02133.jpg,2160,3840
crop,0,2447,448,1084,imgs-02133.jpg,2160,3840
grass,1184,3666,155,174,imgs-02133.jpg,2160,3840
grass,1024,3307,192,180,imgs-02133.jpg,2160,3840
grass,1031,2991,80,124,imgs-02133.jpg,2160,3840
grass,0,3603,553,219,imgs-02133.jpg,2160,3840
crop,934,1061,449,1299,imgs-02134.jpg,2160,3840
crop,1639,1346,521,1323,imgs-02134.jpg,2160,3840
grass,1306,3742,273,84,imgs-02134.jpg,2160,3840
grass,1257,3327,213,126,imgs-02134.jpg,2160,3840
crop,0,2327,705,1102,imgs-02134.jpg,2160,3840
crop,1080,1031,682,1247,imgs-02135.jpg,2160,3840
grass,533,3519,365,321,imgs-02135.jpg,2160,3840
grass,11,3481,350,309,imgs-02135.jpg,2160,3840
grass,0,2983,170,269,imgs-02135.jpg,2160,3840
grass,1510,3675,229,165,imgs-02135.jpg,2160,3840
grass,1425,3321,188,119,imgs-02135.jpg,2160,3840
grass,0,3330,507,499,imgs-02136.jpg,2160,3840
grass,788,3488,341,302,imgs-02136.jpg,2160,3840
grass,1697,3346,191,152,imgs-02136.jpg,2160,3840
grass,1824,3684,336,156,imgs-02136.jpg,2160,3840
crop,215,2269,936,1165,imgs-02136.jpg,2160,3840
crop,1299,1009,689,1325,imgs-02136.jpg,2160,3840
grass,21,3247,1350,593,imgs-02137.jpg,2160,3840
grass,0,1500,451,735,imgs-02137.jpg,2160,3840
crop,1345,2865,709,855,imgs-02137.jpg,2160,3840
crop,496,2285,835,991,imgs-02137.jpg,2160,3840
crop,1581,1034,571,1331,imgs-02137.jpg,2160,3840
crop,0,1244,713,1650,imgs-02138.jpg,2160,3840
grass,344,3171,549,533,imgs-02138.jpg,2160,3840
grass,1254,3463,415,363,imgs-02138.jpg,2160,3840
crop,924,2259,636,1139,imgs-02138.jpg,2160,3840
crop,1691,2869,469,872,imgs-02138.jpg,2160,3840
crop,1899,2336,261,498,imgs-02138.jpg,2160,3840
grass,591,3257,653,437,imgs-02139.jpg,2160,3840
grass,1435,3496,402,344,imgs-02139.jpg,2160,3840
grass,557,2877,509,327,imgs-02139.jpg,2160,3840
crop,0,1309,894,1421,imgs-02139.jpg,2160,3840
crop,0,0,747,1265,imgs-02139.jpg,2160,3840
crop,1879,2891,281,874,imgs-02139.jpg,2160,3840
crop,1089,2298,699,1145,imgs-02139.jpg,2160,3840
crop,66,1241,1043,1672,imgs-02140.jpg,2160,3840
crop,0,0,1016,1189,imgs-02140.jpg,2160,3840
grass,799,2959,645,731,imgs-02140.jpg,2160,3840
grass,1628,3520,532,320,imgs-02140.jpg,2160,3840
grass,1022,3304,472,373,imgs-02141.jpg,2160,3840
grass,1622,3455,538,385,imgs-02141.jpg,2160,3840
crop,1453,2290,705,1002,imgs-02141.jpg,2160,3840
grass,8,3053,268,256,imgs-02141.jpg,2160,3840
crop,276,1218,827,1428,imgs-02141.jpg,2160,3840
crop,0,0,1208,1189,imgs-02141.jpg,2160,3840
crop,451,1218,950,1719,imgs-02142.jpg,2160,3840
crop,0,0,1395,1165,imgs-02142.jpg,2160,3840
grass,1179,3339,862,501,imgs-02142.jpg,2160,3840
grass,212,3071,379,274,imgs-02142.jpg,2160,3840
grass,1389,3147,641,693,imgs-02143.jpg,2160,3840
grass,235,3048,495,344,imgs-02143.jpg,2160,3840
crop,620,1224,833,1562,imgs-02143.jpg,2160,3840
crop,0,0,1540,1136,imgs-02143.jpg,2160,3840
crop,107,0,1701,1189,imgs-02144.jpg,2160,3840
crop,684,1200,1165,1364,imgs-02144.jpg,2160,3840
grass,497,2960,443,350,imgs-02144.jpg,2160,3840
grass,1523,2896,637,944,imgs-02144.jpg,2160,3840
grass,0,3420,381,420,imgs-02144.jpg,2160,3840
crop,276,0,1684,1119,imgs-02145.jpg,2160,3840
crop,1033,1171,1008,1503,imgs-02145.jpg,2160,3840
grass,1698,2861,462,804,imgs-02145.jpg,2160,3840
grass,404,2849,670,408,imgs-02145.jpg,2160,3840
grass,188,3380,425,460,imgs-02145.jpg,2160,3840
crop,497,0,1352,1020,imgs-02146.jpg,2160,3840
crop,1033,1043,1127,1177,imgs-02146.jpg,2160,3840
crop,672,0,1171,1031,imgs-02147.jpg,2160,3840
crop,1313,1037,827,926,imgs-02147.jpg,2160,3840
crop,462,87,1667,3485,imgs-02161.jpg,2160,3840
crop,0,1177,433,746,imgs-02161.jpg,2160,3840
crop,829,0,1241,3554,imgs-02162.jpg,2160,3840
crop,0,822,591,1136,imgs-02162.jpg,2160,3840
grass,470,2572,221,202,imgs-02162.jpg,2160,3840
grass,0,2643,308,173,imgs-02162.jpg,2160,3840
grass,243,2300,235,277,imgs-02162.jpg,2160,3840
grass,485,3192,666,648,imgs-02162.jpg,2160,3840
crop,0,1165,841,734,imgs-02163.jpg,2160,3840
grass,0,2107,248,1068,imgs-02163.jpg,2160,3840
grass,955,2568,463,305,imgs-02163.jpg,2160,3840
grass,581,2560,316,191,imgs-02163.jpg,2160,3840
grass,806,3185,602,655,imgs-02163.jpg,2160,3840
crop,1025,8,1135,2525,imgs-02163.jpg,2160,3840
grass,0,2382,452,793,imgs-02164.jpg,2160,3840
grass,961,3205,634,635,imgs-02164.jpg,2160,3840
grass,1214,2474,390,704,imgs-02164.jpg,2160,3840
crop,126,1184,871,807,imgs-02164.jpg,2160,3840
crop,1105,0,1055,2326,imgs-02164.jpg,2160,3840
crop,889,2609,309,200,imgs-02164.jpg,2160,3840
crop,457,2692,263,173,imgs-02164.jpg,2160,3840
crop,1459,35,701,2418,imgs-02165.jpg,2160,3840
crop,422,1171,775,804,imgs-02165.jpg,2160,3840
grass,62,2312,565,583,imgs-02165.jpg,2160,3840
grass,251,2935,412,244,imgs-02165.jpg,2160,3840
grass,710,2657,282,193,imgs-02165.jpg,2160,3840
grass,1386,3145,538,695,imgs-02165.jpg,2160,3840
grass,1301,2509,605,424,imgs-02165.jpg,2160,3840
grass,940,2260,188,406,imgs-02165.jpg,2160,3840
grass,0,3570,406,251,imgs-02165.jpg,2160,3840
grass,133,2343,687,634,imgs-02166.jpg,2160,3840
grass,1120,2276,159,397,imgs-02166.jpg,2160,3840
grass,800,2649,369,242,imgs-02166.jpg,2160,3840
grass,1728,2243,364,816,imgs-02166.jpg,2160,3840
grass,1247,2566,411,235,imgs-02166.jpg,2160,3840
grass,1399,3154,761,686,imgs-02166.jpg,2160,3840
grass,0,3533,474,297,imgs-02166.jpg,2160,3840
crop,1572,945,436,1005,imgs-02166.jpg,2160,3840
crop,520,1098,795,819,imgs-02166.jpg,2160,3840
grass,742,2819,519,461,imgs-02167.jpg,2160,3840
grass,22,2370,988,433,imgs-02167.jpg,2160,3840
crop,695,1165,804,804,imgs-02167.jpg,2160,3840
crop,1779,979,381,921,imgs-02167.jpg,2160,3840
crop,1875,2302,285,646,imgs-02167.jpg,2160,3840
crop,1630,3263,530,571,imgs-02167.jpg,2160,3840
crop,247,3601,489,239,imgs-02167.jpg,2160,3840
grass,532,2337,583,589,imgs-02168.jpg,2160,3840
grass,684,3013,548,460,imgs-02168.jpg,2160,3840
grass,1569,2645,591,251,imgs-02168.jpg,2160,3840
grass,8,2261,501,350,imgs-02168.jpg,2160,3840
grass,0,2914,288,600,imgs-02168.jpg,2160,3840
crop,1074,2057,355,769,imgs-02168.jpg,2160,3840
crop,765,1270,862,711,imgs-02168.jpg,2160,3840
crop,0,1241,200,501,imgs-02168.jpg,2160,3840
crop,870,1206,921,816,imgs-02169.jpg,2160,3840
crop,0,1229,352,536,imgs-02169.jpg,2160,3840
grass,526,2243,658,676,imgs-02169.jpg,2160,3840
grass,859,2960,519,501,imgs-02169.jpg,2160,3840
grass,1342,2826,420,204,imgs-02169.jpg,2160,3840
grass,1808,2715,352,245,imgs-02169.jpg,2160,3840
grass,1558,2325,181,379,imgs-02169.jpg,2160,3840
grass,0,2925,363,647,imgs-02169.jpg,2160,3840
grass,148,2197,315,472,imgs-02169.jpg,2160,3840
grass,777,2319,559,623,imgs-02170.jpg,2160,3840
grass,1039,3071,548,332,imgs-02170.jpg,2160,3840
grass,346,3514,612,326,imgs-02170.jpg,2160,3840
grass,200,2948,332,233,imgs-02170.jpg,2160,3840
grass,467,2320,271,502,imgs-02170.jpg,2160,3840
grass,1731,2353,184,652,imgs-02170.jpg,2160,3840
crop,1022,1270,932,827,imgs-02170.jpg,2160,3840
crop,25,1276,466,554,imgs-02170.jpg,2160,3840
crop,1261,1183,827,822,imgs-02171.jpg,2160,3840
grass,993,2337,670,583,imgs-02171.jpg,2160,3840
grass,1336,3007,472,437,imgs-02171.jpg,2160,3840
grass,392,3572,711,268,imgs-02171.jpg,2160,3840
grass,340,2622,414,618,imgs-02171.jpg,2160,3840
grass,579,2156,315,332,imgs-02171.jpg,2160,3840
crop,0,1358,322,1078,imgs-02171.jpg,2160,3840
crop,328,1148,355,565,imgs-02171.jpg,2160,3840
grass,1072,2286,645,421,imgs-02172.jpg,2160,3840
grass,1478,2842,468,589,imgs-02172.jpg,2160,3840
grass,404,3558,967,282,imgs-02172.jpg,2160,3840
grass,479,2727,412,194,imgs-02172.jpg,2160,3840
grass,769,2112,247,542,imgs-02172.jpg,2160,3840
crop,1418,1125,742,792,imgs-02172.jpg,2160,3840
crop,0,1229,439,682,imgs-02172.jpg,2160,3840
crop,19,2727,606,862,imgs-02172.jpg,2160,3840
crop,1680,1970,414,734,imgs-02172.jpg,2160,3840
crop,806,2657,542,792,imgs-02172.jpg,2160,3840
crop,1604,1136,556,827,imgs-02173.jpg,2160,3840
crop,0,1294,625,1043,imgs-02173.jpg,2160,3840
crop,649,1061,361,408,imgs-02173.jpg,2160,3840
grass,1121,2331,734,396,imgs-02173.jpg,2160,3840
grass,1721,2844,439,507,imgs-02173.jpg,2160,3840
grass,690,3514,967,326,imgs-02173.jpg,2160,3840
grass,690,2733,414,192,imgs-02173.jpg,2160,3840
grass,882,2057,361,256,imgs-02173.jpg,2160,3840
crop,0,2669,631,1020,imgs-02173.jpg,2160,3840
crop,1092,2727,513,693,imgs-02173.jpg,2160,3840
crop,1989,2051,171,635,imgs-02173.jpg,2160,3840
grass,1560,2000,600,339,imgs-02181.jpg,2160,3840
grass,1695,2447,465,433,imgs-02181.jpg,2160,3840
grass,1768,3630,392,210,imgs-02181.jpg,2160,3840
grass,6,3296,535,426,imgs-02181.jpg,2160,3840
grass,0,2582,338,456,imgs-02181.jpg,2160,3840
grass,442,2250,486,421,imgs-02181.jpg,2160,3840
crop,171,2711,1703,1129,imgs-02181.jpg,2160,3840
crop,535,1110,874,1177,imgs-02181.jpg,2160,3840
crop,138,2683,1940,1157,imgs-02182.jpg,2160,3840
crop,533,1131,954,1148,imgs-02182.jpg,2160,3840
grass,1619,2034,541,308,imgs-02182.jpg,2160,3840
grass,1657,2506,503,380,imgs-02182.jpg,2160,3840
grass,312,2364,691,305,imgs-02182.jpg,2160,3840
grass,9,2564,308,538,imgs-02182.jpg,2160,3840
grass,115,1945,294,186,imgs-02182.jpg,2160,3840
grass,553,2247,426,429,imgs-02183.jpg,2160,3840
grass,38,2585,410,416,imgs-02183.jpg,2160,3840
grass,440,3323,212,324,imgs-02183.jpg,2160,3840
grass,1725,2073,412,328,imgs-02183.jpg,2160,3840
crop,663,1129,905,1202,imgs-02183.jpg,2160,3840
crop,394,2719,1733,1092,imgs-02183.jpg,2160,3840
crop,614,2727,1329,1113,imgs-02184.jpg,2160,3840
crop,934,1154,612,1288,imgs-02184.jpg,2160,3840
grass,1764,2061,396,445,imgs-02184.jpg,2160,3840
grass,81,2656,337,304,imgs-02184.jpg,2160,3840
grass,621,2331,267,347,imgs-02184.jpg,2160,3840
grass,292,3113,184,485,imgs-02184.jpg,2160,3840
grass,842,2277,352,402,imgs-02185.jpg,2160,3840
grass,292,2746,375,344,imgs-02185.jpg,2160,3840
grass,1799,2907,361,239,imgs-02185.jpg,2160,3840
grass,523,3516,602,236,imgs-02185.jpg,2160,3840
grass,820,2069,294,144,imgs-02185.jpg,2160,3840
crop,1169,1300,527,1060,imgs-02185.jpg,2160,3840
crop,284,2109,516,488,imgs-02185.jpg,2160,3840
crop,844,2741,1157,1099,imgs-02185.jpg,2160,3840
grass,940,2496,595,359,imgs-02186.jpg,2160,3840
grass,360,2791,420,288,imgs-02186.jpg,2160,3840
grass,986,2128,313,301,imgs-02186.jpg,2160,3840
grass,933,2984,230,212,imgs-02186.jpg,2160,3840
grass,863,3576,285,212,imgs-02186.jpg,2160,3840
grass,1881,3012,181,187,imgs-02186.jpg,2160,3840
grass,271,2053,304,218,imgs-02186.jpg,2160,3840
crop,0,2488,1336,1160,imgs-02196.jpg,2160,3840
crop,0,530,655,1888,imgs-02196.jpg,2160,3840
crop,60,2447,1433,1270,imgs-02197.jpg,2160,3840
crop,0,449,800,1964,imgs-02197.jpg,2160,3840
crop,84,2395,1457,1428,imgs-02198.jpg,2160,3840
grass,1686,3176,474,664,imgs-02199.jpg,2160,3840
grass,1371,2727,396,251,imgs-02199.jpg,2160,3840
grass,2030,2541,130,589,imgs-02199.jpg,2160,3840
grass,1138,2430,280,233,imgs-02199.jpg,2160,3840
crop,0,501,824,2028,imgs-02199.jpg,2160,3840
grass,1733,3164,361,484,imgs-02200.jpg,2160,3840
grass,1465,2762,443,262,imgs-02200.jpg,2160,3840
grass,2047,2663,113,408,imgs-02200.jpg,2160,3840
grass,1208,2535,227,227,imgs-02200.jpg,2160,3840
crop,25,2605,1614,1235,imgs-02200.jpg,2160,3840
crop,0,449,748,2051,imgs-02200.jpg,2160,3840
grass,1564,2785,385,216,imgs-02201.jpg,2160,3840
grass,1861,3286,299,437,imgs-02201.jpg,2160,3840
crop,0,216,894,2494,imgs-02201.jpg,2160,3840
crop,1301,2529,233,181,imgs-02201.jpg,2160,3840
crop,1826,2039,251,111,imgs-02201.jpg,2160,3840
crop,362,2519,1327,1306,imgs-02202.jpg,2160,3840
crop,0,286,894,2366,imgs-02202.jpg,2160,3840
grass,1867,2820,286,414,imgs-02202.jpg,2160,3840
grass,1902,3368,258,355,imgs-02202.jpg,2160,3840
grass,1721,2680,431,455,imgs-02203.jpg,2160,3840
grass,2006,3257,154,583,imgs-02203.jpg,2160,3840
grass,408,2320,204,223,imgs-02203.jpg,2160,3840
grass,1357,2476,241,375,imgs-02203.jpg,2160,3840
grass,1877,1945,218,157,imgs-02203.jpg,2160,3840
crop,0,0,963,2558,imgs-02204.jpg,2160,3840
grass,1616,2570,495,326,imgs-02204.jpg,2160,3840
grass,1902,3094,258,589,imgs-02204.jpg,2160,3840
grass,1756,2552,379,577,imgs-02205.jpg,2160,3840
grass,1412,2407,320,338,imgs-02205.jpg,2160,3840
grass,1762,1894,398,186,imgs-02205.jpg,2160,3840
grass,0,23,1028,2500,imgs-02205.jpg,2160,3840
grass,1703,2715,437,414,imgs-02206.jpg,2160,3840
crop,0,12,1039,2552,imgs-02206.jpg,2160,3840
grass,1727,2692,433,379,imgs-02207.jpg,2160,3840
grass,1331,2476,350,309,imgs-02207.jpg,2160,3840
crop,0,0,1057,2581,imgs-02207.jpg,2160,3840
crop,0,0,1156,2587,imgs-02208.jpg,2160,3840
grass,1785,2552,375,478,imgs-02208.jpg,2160,3840
grass,1849,2511,311,653,imgs-02209.jpg,2160,3840
crop,0,0,1138,2558,imgs-02209.jpg,2160,3840
crop,0,0,1331,2680,imgs-02210.jpg,2160,3840
crop,0,0,1342,2634,imgs-02211.jpg,2160,3840
crop,0,58,1482,2686,imgs-02212.jpg,2160,3840
crop,0,12,1540,2861,imgs-02213.jpg,2160,3840
crop,0,41,1558,2890,imgs-02214.jpg,2160,3840
crop,0,23,1709,3007,imgs-02215.jpg,2160,3840
crop,0,105,1441,3117,imgs-02216.jpg,2160,3840
crop,0,52,1476,2943,imgs-02217.jpg,2160,3840
crop,0,0,1441,2890,imgs-02218.jpg,2160,3840
crop,0,117,1400,2896,imgs-02219.jpg,2160,3840
crop,0,152,1622,3100,imgs-02220.jpg,2160,3840
crop,0,128,1558,3024,imgs-02221.jpg,2160,3840
crop,0,52,1622,3141,imgs-02222.jpg,2160,3840
crop,0,52,1535,3088,imgs-02223.jpg,2160,3840
grass,763,2670,208,379,imgs-02224.jpg,2160,3840
grass,1845,3092,299,701,imgs-02224.jpg,2160,3840
grass,336,2800,253,192,imgs-02225.jpg,2160,3840
grass,728,2646,192,381,imgs-02225.jpg,2160,3840
grass,1214,2683,241,192,imgs-02225.jpg,2160,3840
grass,996,2553,140,150,imgs-02225.jpg,2160,3840
grass,1806,2913,354,412,imgs-02225.jpg,2160,3840
grass,1489,3321,671,519,imgs-02225.jpg,2160,3840
grass,1315,2215,249,150,imgs-02225.jpg,2160,3840
crop,0,117,1232,3234,imgs-02226.jpg,2160,3840
crop,1435,1830,618,816,imgs-02226.jpg,2160,3840
grass,1788,3065,265,341,imgs-02227.jpg,2160,3840
grass,1876,3540,284,221,imgs-02227.jpg,2160,3840
grass,1133,2704,152,233,imgs-02227.jpg,2160,3840
grass,859,2654,140,178,imgs-02227.jpg,2160,3840
grass,1235,2305,236,131,imgs-02227.jpg,2160,3840
grass,2039,2290,119,175,imgs-02227.jpg,2160,3840
grass,626,2771,166,312,imgs-02227.jpg,2160,3840
grass,488,2835,221,344,imgs-02228.jpg,2160,3840
grass,1544,3167,435,449,imgs-02228.jpg,2160,3840
crop,1074,2507,593,588,imgs-02228.jpg,2160,3840
grass,1117,3517,418,261,imgs-02228.jpg,2160,3840
grass,1845,3546,315,294,imgs-02228.jpg,2160,3840
crop,1391,1985,542,728,imgs-02228.jpg,2160,3840
grass,1125,2355,237,122,imgs-02228.jpg,2160,3840
grass,1947,2358,149,154,imgs-02228.jpg,2160,3840
grass,1708,2776,320,151,imgs-02228.jpg,2160,3840
grass,770,2636,146,264,imgs-02228.jpg,2160,3840
grass,991,2684,65,276,imgs-02228.jpg,2160,3840
crop,0,58,1205,3391,imgs-02229.jpg,2160,3840
crop,1316,2010,606,670,imgs-02229.jpg,2160,3840
grass,1526,3077,466,367,imgs-02229.jpg,2160,3840
grass,1229,3595,495,233,imgs-02229.jpg,2160,3840
crop,0,536,1048,2733,imgs-02230.jpg,2160,3840
grass,1398,3455,361,274,imgs-02230.jpg,2160,3840
grass,1654,2919,169,280,imgs-02230.jpg,2160,3840
grass,1887,2307,256,274,imgs-02230.jpg,2160,3840
crop,0,548,1083,2774,imgs-02231.jpg,2160,3840
grass,1438,3362,268,332,imgs-02231.jpg,2160,3840
crop,0,227,1060,3327,imgs-02232.jpg,2160,3840
grass,1275,3362,373,367,imgs-02232.jpg,2160,3840
grass,1817,3473,233,309,imgs-02232.jpg,2160,3840
crop,0,763,774,2715,imgs-02233.jpg,2160,3840
